t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
aphanotorulus_emarginatus19719,hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,hypostomus_strigaticeps61230,0.2789115646258503,0.4099139655862345,0.3111744697879152,39984.0
baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,hypostomus_strigaticeps61230,0.2810246679316888,0.4181846932321316,0.3007906388361796,31620.0
hemiancistrus_cerrado66643,hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,hypostomus_strigaticeps61230,0.35284010511421066,0.3121083484940368,0.33505154639175255,39576.0
hemiancistrus_fuliginosus61299,hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,hypostomus_strigaticeps61230,0.28254540071061984,0.37571555467824713,0.341739044611133,40528.0
hemiancistrus_punctulatus60931,hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,hypostomus_strigaticeps61230,0.28203062046736505,0.3816046966731898,0.33636468285944515,34748.0
hypancistrus_sp61759,hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,hypostomus_strigaticeps61230,0.27581261950286806,0.4174446069058599,0.30674277359127206,35564.0
aphanotorulus_emarginatus19719,baryancistrus_beggini39227,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.6888346091861403,0.15423549556809024,0.15692989524576953,39712.0
aphanotorulus_emarginatus19719,hemiancistrus_cerrado66643,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.253485685999505,0.39641943734015345,0.35009487666034156,48484.0
baryancistrus_beggini39227,hemiancistrus_cerrado66643,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.26193741745402827,0.40747231535101086,0.3305902671949609,39372.0
aphanotorulus_emarginatus19719,hemiancistrus_fuliginosus61299,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.4157496561210454,0.34213933166113764,0.24211101221781697,49436.0
baryancistrus_beggini39227,hemiancistrus_fuliginosus61299,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.4060609066560857,0.35797539926594585,0.23596369407796847,40324.0
hemiancistrus_cerrado66643,hemiancistrus_fuliginosus61299,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.2546846993645103,0.37565178425941015,0.3696635163760795,49096.0
aphanotorulus_emarginatus19719,hemiancistrus_punctulatus60931,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.42881602401726243,0.32671920442818275,0.24446477155455484,42636.0
baryancistrus_beggini39227,hemiancistrus_punctulatus60931,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.42059402501157944,0.34457503473830475,0.2348309402501158,34544.0
hemiancistrus_cerrado66643,hemiancistrus_punctulatus60931,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.25311726632400533,0.37849800114220444,0.3683847325337902,42024.0
hemiancistrus_fuliginosus61299,hemiancistrus_punctulatus60931,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.7349693820745964,0.12657728706624605,0.13845333085915754,43112.0
aphanotorulus_emarginatus19719,hypancistrus_sp61759,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.8087543794947446,0.09890743131108243,0.09233818919417297,43384.0
baryancistrus_beggini39227,hypancistrus_sp61759,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.6902432126696832,0.15707013574660633,0.15268665158371042,35360.0
hemiancistrus_cerrado66643,hypancistrus_sp61759,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.25202759392187934,0.3456231938100121,0.4023492122681085,42908.0
hemiancistrus_fuliginosus61299,hypancistrus_sp61759,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.41309120848961667,0.2437334187174092,0.3431753727929741,43724.0
hemiancistrus_punctulatus60931,hypancistrus_sp61759,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.4179163586439962,0.2510032738409547,0.3310803675150491,37876.0
aphanotorulus_emarginatus19719,hypostomus_cf_gymnorhynchus80910,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.28394224246535515,0.39017831185192364,0.3258794456827212,41276.0
baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.28271370918429745,0.40592515592515593,0.3113611348905467,32708.0
hemiancistrus_cerrado66643,hypostomus_cf_gymnorhynchus80910,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.3218494351382937,0.35260031164783795,0.3255502532138683,41072.0
hemiancistrus_fuliginosus61299,hypostomus_cf_gymnorhynchus80910,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.27363958612761063,0.36443763173021654,0.3619227821421728,41752.0
hemiancistrus_punctulatus60931,hypostomus_cf_gymnorhynchus80910,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.2773346626786308,0.36800708984158637,0.35465824747978286,36108.0
hypancistrus_sp61759,hypostomus_cf_gymnorhynchus80910,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.27938488009463386,0.40125282288418107,0.31936229702118507,37196.0
aphanotorulus_emarginatus19719,hypostomus_cfhemicochliodon64160,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.23887308433513813,0.2331834449848582,0.5279434706800037,43588.0
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.24222447599729546,0.2456333107955826,0.5121422132071219,35496.0
hemiancistrus_cerrado66643,hypostomus_cfhemicochliodon64160,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.2085540377288356,0.26294024718892295,0.5285057150822414,43044.0
hemiancistrus_fuliginosus61299,hypostomus_cfhemicochliodon64160,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.21983816710610055,0.214701336485135,0.5654604964087644,43996.0
hemiancistrus_punctulatus60931,hypostomus_cfhemicochliodon64160,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.22423170345337418,0.21815925652127996,0.5576090400253458,37876.0
hypancistrus_sp61759,hypostomus_cfhemicochliodon64160,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.22975352112676056,0.23151408450704225,0.5387323943661971,38624.0
hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,hypostomus_faveolus27640,hypostomus_strigaticeps61230,0.2100763522959458,0.227981503387461,0.5619421443165932,37196.0
aphanotorulus_emarginatus19719,baryancistrus_beggini39227,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.717511472674176,0.1419482686691698,0.14054025865665415,38352.0
aphanotorulus_emarginatus19719,hemiancistrus_cerrado66643,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.3260262378332628,0.3231485399915362,0.350825222175201,47260.0
baryancistrus_beggini39227,hemiancistrus_cerrado66643,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.33947841726618705,0.32858125264494287,0.3319403300888701,37808.0
aphanotorulus_emarginatus19719,hemiancistrus_fuliginosus61299,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.5066353273982861,0.2714660121474332,0.22189866045428072,48076.0
baryancistrus_beggini39227,hemiancistrus_fuliginosus61299,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.5056281771968046,0.2786336756924992,0.21573814711069614,38556.0
hemiancistrus_cerrado66643,hemiancistrus_fuliginosus61299,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.32129933518471765,0.3693090970293697,0.30939156778591265,47532.0
aphanotorulus_emarginatus19719,hemiancistrus_punctulatus60931,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.5106532712094739,0.26672005435837703,0.2226266744321491,41208.0
baryancistrus_beggini39227,hemiancistrus_punctulatus60931,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.5133634366609714,0.2737673907737369,0.21286917256529167,32776.0
hemiancistrus_cerrado66643,hemiancistrus_punctulatus60931,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.31797167027346057,0.3715325595120992,0.3104957702144403,40664.0
hemiancistrus_fuliginosus61299,hemiancistrus_punctulatus60931,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.7558195692069931,0.12254901960784313,0.12163141118516373,41412.0
aphanotorulus_emarginatus19719,hypancistrus_sp61759,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.8166217387118514,0.0953355155482815,0.08804274573986715,41548.0
baryancistrus_beggini39227,hypancistrus_sp61759,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.7262420305545532,0.1355707927342716,0.13818717671117528,33252.0
hemiancistrus_cerrado66643,hypancistrus_sp61759,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.3353575260950151,0.3423080675056092,0.32233440639937566,41004.0
hemiancistrus_fuliginosus61299,hypancistrus_sp61759,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.5144655901576317,0.22135717031910804,0.2641772395232603,41616.0
hemiancistrus_punctulatus60931,hypancistrus_sp61759,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.5139567147613763,0.22377913429522753,0.2622641509433962,36040.0
aphanotorulus_emarginatus19719,hypostomus_cf_gymnorhynchus80910,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.35092905405405406,0.290366653418124,0.35870429252782193,40256.0
baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.3606760886172651,0.2926215940921823,0.34670231729055256,31416.0
hemiancistrus_cerrado66643,hypostomus_cf_gymnorhynchus80910,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.35749299719887956,0.30974889955982393,0.3327581032412965,39984.0
hemiancistrus_fuliginosus61299,hypostomus_cf_gymnorhynchus80910,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.33651674359226164,0.28297161936560933,0.38051163704212904,40732.0
hemiancistrus_punctulatus60931,hypostomus_cf_gymnorhynchus80910,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.3327812678469446,0.2779554540262707,0.3892632781267847,35020.0
hypancistrus_sp61759,hypostomus_cf_gymnorhynchus80910,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.3587955182072829,0.28949579831932776,0.35170868347338935,35700.0
aphanotorulus_emarginatus19719,hypostomus_cfhemicochliodon64160,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.4247418774272994,0.26847115657857346,0.30678696599412714,42228.0
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.4259665559772296,0.2699833965844402,0.3040500474383302,33728.0
hemiancistrus_cerrado66643,hypostomus_cfhemicochliodon64160,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.337778738946559,0.3238177623990773,0.3384034986543637,41616.0
hemiancistrus_fuliginosus61299,hypostomus_cfhemicochliodon64160,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.4036446039089793,0.25609007648003024,0.3402653196109905,42364.0
hemiancistrus_punctulatus60931,hypostomus_cfhemicochliodon64160,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.40194228634850165,0.2560488346281909,0.34200887902330745,36040.0
hypancistrus_sp61759,hypostomus_cfhemicochliodon64160,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.43047385620915035,0.26549564270152504,0.3040305010893246,36720.0
hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.3458245301901479,0.33228622261759144,0.32188924719226064,35972.0
aphanotorulus_emarginatus19719,hypostomus_faveolus27640,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.42725428729485526,0.26627328047206344,0.3064724322330813,43384.0
baryancistrus_beggini39227,hypostomus_faveolus27640,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.4354894301470588,0.27360983455882354,0.29090073529411764,34816.0
hemiancistrus_cerrado66643,hypostomus_faveolus27640,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.38212025316455694,0.30293652271035,0.31494322412509307,42976.0
hemiancistrus_fuliginosus61299,hypostomus_faveolus27640,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.3974494485294118,0.25344669117647056,0.34910386029411766,43520.0
hemiancistrus_punctulatus60931,hypostomus_faveolus27640,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.3988235294117647,0.253048128342246,0.3481283422459893,37400.0
hypancistrus_sp61759,hypostomus_faveolus27640,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.4423518963535681,0.25642566085048585,0.30122244279594607,38284.0
hypostomus_cf_gymnorhynchus80910,hypostomus_faveolus27640,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.3573556494420973,0.32818762864261725,0.31445672191528545,36924.0
hypostomus_cfhemicochliodon64160,hypostomus_faveolus27640,hypostomus_melanephelis54012,hypostomus_strigaticeps61230,0.5638883175647882,0.21878856437679967,0.21732311805841217,38896.0
aphanotorulus_emarginatus19719,baryancistrus_beggini39227,hypostomus_sp50059,hypostomus_strigaticeps61230,0.6657239819004525,0.17236990950226244,0.16190610859728508,35360.0
aphanotorulus_emarginatus19719,hemiancistrus_cerrado66643,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2626082641645615,0.4347257307831108,0.30266600505232766,44336.0
baryancistrus_beggini39227,hemiancistrus_cerrado66643,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2577112716431602,0.45722967549592936,0.28505905286091043,34884.0
aphanotorulus_emarginatus19719,hemiancistrus_fuliginosus61299,hypostomus_sp50059,hypostomus_strigaticeps61230,0.38974991194082426,0.3634862627685805,0.2467638252905953,45424.0
baryancistrus_beggini39227,hemiancistrus_fuliginosus61299,hypostomus_sp50059,hypostomus_strigaticeps61230,0.3756659267480577,0.3828523862375139,0.2414816870144284,36040.0
hemiancistrus_cerrado66643,hemiancistrus_fuliginosus61299,hypostomus_sp50059,hypostomus_strigaticeps61230,0.26597401441665924,0.3409050458307377,0.393120939752603,44948.0
aphanotorulus_emarginatus19719,hemiancistrus_punctulatus60931,hypostomus_sp50059,hypostomus_strigaticeps61230,0.40246354952237307,0.34434389140271493,0.253192559074912,39780.0
baryancistrus_beggini39227,hemiancistrus_punctulatus60931,hypostomus_sp50059,hypostomus_strigaticeps61230,0.3924030310814282,0.36119316722322115,0.24640380169535062,31144.0
hemiancistrus_cerrado66643,hemiancistrus_punctulatus60931,hypostomus_sp50059,hypostomus_strigaticeps61230,0.26211072664359863,0.3399653979238754,0.39792387543252594,39304.0
hemiancistrus_fuliginosus61299,hemiancistrus_punctulatus60931,hypostomus_sp50059,hypostomus_strigaticeps61230,0.7421271538918598,0.12336601307189543,0.1345068330362448,40392.0
aphanotorulus_emarginatus19719,hypancistrus_sp61759,hypostomus_sp50059,hypostomus_strigaticeps61230,0.7867396958783514,0.10829331732693077,0.10496698679471789,39984.0
baryancistrus_beggini39227,hypancistrus_sp61759,hypostomus_sp50059,hypostomus_strigaticeps61230,0.6569259962049336,0.1693548387096774,0.17371916508538898,31620.0
hemiancistrus_cerrado66643,hypancistrus_sp61759,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2525101419878296,0.30240872210953346,0.4450811359026369,39440.0
hemiancistrus_fuliginosus61299,hypancistrus_sp61759,hypostomus_sp50059,hypostomus_strigaticeps61230,0.38220464656450814,0.2505190311418685,0.36727632229362334,40460.0
hemiancistrus_punctulatus60931,hypancistrus_sp61759,hypostomus_sp50059,hypostomus_strigaticeps61230,0.39247371952583315,0.25698948781033326,0.3505367926638336,35768.0
aphanotorulus_emarginatus19719,hypostomus_cf_gymnorhynchus80910,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2700701276952062,0.42673225873979487,0.30319761356499897,38216.0
baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2612157766332339,0.4489699105448631,0.28981431282190295,29512.0
hemiancistrus_cerrado66643,hypostomus_cf_gymnorhynchus80910,hypostomus_sp50059,hypostomus_strigaticeps61230,0.35265075509557503,0.30560249234343645,0.34174675256098846,37876.0
hemiancistrus_fuliginosus61299,hypostomus_cf_gymnorhynchus80910,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2708397495123704,0.3785802279026794,0.3505800225849502,38964.0
hemiancistrus_punctulatus60931,hypostomus_cf_gymnorhynchus80910,hypostomus_sp50059,hypostomus_strigaticeps61230,0.275,0.3814705882352941,0.34352941176470586,34000.0
hypancistrus_sp61759,hypostomus_cf_gymnorhynchus80910,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2609934384712789,0.4374064694370899,0.3016000920916312,34748.0
aphanotorulus_emarginatus19719,hypostomus_cfhemicochliodon64160,hypostomus_sp50059,hypostomus_strigaticeps61230,0.17251606524962926,0.1931290163124073,0.6343549184379634,40460.0
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,hypostomus_sp50059,hypostomus_strigaticeps61230,0.16775366863163177,0.2021510096575944,0.6300953217107739,31892.0
hemiancistrus_cerrado66643,hypostomus_cfhemicochliodon64160,hypostomus_sp50059,hypostomus_strigaticeps61230,0.1730827143143947,0.17064846416382254,0.6562688215217828,39848.0
hemiancistrus_fuliginosus61299,hypostomus_cfhemicochliodon64160,hypostomus_sp50059,hypostomus_strigaticeps61230,0.16147107761573848,0.1694479788587648,0.6690809435254967,40868.0
hemiancistrus_punctulatus60931,hypostomus_cfhemicochliodon64160,hypostomus_sp50059,hypostomus_strigaticeps61230,0.16480148464739625,0.17287144303227983,0.662327072320324,35564.0
hypancistrus_sp61759,hypostomus_cfhemicochliodon64160,hypostomus_sp50059,hypostomus_strigaticeps61230,0.1587566844919786,0.19649621212121213,0.6447471033868093,35904.0
hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,hypostomus_sp50059,hypostomus_strigaticeps61230,0.1664854657816434,0.16373884184023804,0.6697756923781185,34952.0
aphanotorulus_emarginatus19719,hypostomus_faveolus27640,hypostomus_sp50059,hypostomus_strigaticeps61230,0.23397717295873574,0.2612184177153448,0.5048044093259194,41004.0
baryancistrus_beggini39227,hypostomus_faveolus27640,hypostomus_sp50059,hypostomus_strigaticeps61230,0.24112734864300625,0.26835932702935034,0.4905133243276434,32572.0
hemiancistrus_cerrado66643,hypostomus_faveolus27640,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2727719850481999,0.2114400944324218,0.5157879205193783,40664.0
hemiancistrus_fuliginosus61299,hypostomus_faveolus27640,hypostomus_sp50059,hypostomus_strigaticeps61230,0.21538090646094504,0.23006268081002892,0.554556412729026,41480.0
hemiancistrus_punctulatus60931,hypostomus_faveolus27640,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2214678394722375,0.238675096206707,0.5398570643210555,36380.0
hypancistrus_sp61759,hypostomus_faveolus27640,hypostomus_sp50059,hypostomus_strigaticeps61230,0.22899545847750866,0.26278654844290655,0.5082179930795848,36992.0
hypostomus_cf_gymnorhynchus80910,hypostomus_faveolus27640,hypostomus_sp50059,hypostomus_strigaticeps61230,0.23891358869129048,0.22534769721842227,0.5357387140902873,35088.0
hypostomus_cfhemicochliodon64160,hypostomus_faveolus27640,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2582085561497326,0.49831550802139035,0.243475935828877,37400.0
aphanotorulus_emarginatus19719,hypostomus_melanephelis54012,hypostomus_sp50059,hypostomus_strigaticeps61230,0.24992560261878782,0.44571471084217834,0.30435968653903384,40324.0
baryancistrus_beggini39227,hypostomus_melanephelis54012,hypostomus_sp50059,hypostomus_strigaticeps61230,0.24809837728194725,0.4528714503042596,0.2990301724137931,31552.0
hemiancistrus_cerrado66643,hypostomus_melanephelis54012,hypostomus_sp50059,hypostomus_strigaticeps61230,0.33002618855761484,0.3355660757453666,0.33440773569701854,39712.0
hemiancistrus_fuliginosus61299,hypostomus_melanephelis54012,hypostomus_sp50059,hypostomus_strigaticeps61230,0.24918574812475325,0.4070519147256218,0.34376233714962495,40528.0
hemiancistrus_punctulatus60931,hypostomus_melanephelis54012,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2467382746597683,0.40656281633112135,0.3466989090091103,35564.0
hypancistrus_sp61759,hypostomus_melanephelis54012,hypostomus_sp50059,hypostomus_strigaticeps61230,0.2415126050420168,0.45254901960784316,0.30593837535014007,35700.0
hypostomus_cf_gymnorhynchus80910,hypostomus_melanephelis54012,hypostomus_sp50059,hypostomus_strigaticeps61230,0.3319327731092437,0.3540347645907678,0.3140324622999885,34748.0
hypostomus_cfhemicochliodon64160,hypostomus_melanephelis54012,hypostomus_sp50059,hypostomus_strigaticeps61230,0.1687871777924653,0.6673276051993832,0.16388521700815156,36312.0
hypostomus_faveolus27640,hypostomus_melanephelis54012,hypostomus_sp50059,hypostomus_strigaticeps61230,0.22124183006535947,0.5513071895424837,0.22745098039215686,36720.0
aphanotorulus_emarginatus19719,baryancistrus_beggini39227,hypostomus_sp55539,hypostomus_strigaticeps61230,0.7202218096540942,0.14253957396912253,0.13723861637678328,40936.0
aphanotorulus_emarginatus19719,hemiancistrus_cerrado66643,hypostomus_sp55539,hypostomus_strigaticeps61230,0.2911238773363541,0.333967149445748,0.3749089732178979,49436.0
baryancistrus_beggini39227,hemiancistrus_cerrado66643,hypostomus_sp55539,hypostomus_strigaticeps61230,0.30194097841156664,0.33608140225787286,0.3619776193305605,40392.0
aphanotorulus_emarginatus19719,hemiancistrus_fuliginosus61299,hypostomus_sp55539,hypostomus_strigaticeps61230,0.4710817212791157,0.2929530201342282,0.23596525858665615,50660.0
baryancistrus_beggini39227,hemiancistrus_fuliginosus61299,hypostomus_sp55539,hypostomus_strigaticeps61230,0.4711160157374532,0.29642068899337876,0.23246329526916804,41684.0
hemiancistrus_cerrado66643,hemiancistrus_fuliginosus61299,hypostomus_sp55539,hypostomus_strigaticeps61230,0.2865853658536585,0.39295392953929537,0.32046070460704607,50184.0
aphanotorulus_emarginatus19719,hemiancistrus_punctulatus60931,hypostomus_sp55539,hypostomus_strigaticeps61230,0.479256243710548,0.28263653828560975,0.2381072180038423,43724.0
baryancistrus_beggini39227,hemiancistrus_punctulatus60931,hypostomus_sp55539,hypostomus_strigaticeps61230,0.48113260600607355,0.28548532223596895,0.2333820717579575,35564.0
hemiancistrus_cerrado66643,hemiancistrus_punctulatus60931,hypostomus_sp55539,hypostomus_strigaticeps61230,0.2854330708661417,0.39798517832329783,0.31658175081056045,43180.0
hemiancistrus_fuliginosus61299,hemiancistrus_punctulatus60931,hypostomus_sp55539,hypostomus_strigaticeps61230,0.7451430113329736,0.12419050188882892,0.1306664867781975,44472.0
aphanotorulus_emarginatus19719,hypancistrus_sp61759,hypostomus_sp55539,hypostomus_strigaticeps61230,0.8147420258425951,0.09388271437607301,0.09137525978133189,44268.0
baryancistrus_beggini39227,hypancistrus_sp61759,hypostomus_sp55539,hypostomus_strigaticeps61230,0.7264098885332745,0.13571901556119634,0.13787109590552918,36244.0
hemiancistrus_cerrado66643,hypancistrus_sp61759,hypostomus_sp55539,hypostomus_strigaticeps61230,0.2957669048927982,0.36888400219901046,0.3353490929081913,43656.0
hemiancistrus_fuliginosus61299,hypancistrus_sp61759,hypostomus_sp55539,hypostomus_strigaticeps61230,0.4755793226381462,0.23810160427807486,0.28631907308377896,44880.0
hemiancistrus_punctulatus60931,hypancistrus_sp61759,hypostomus_sp55539,hypostomus_strigaticeps61230,0.47658803104575165,0.24471507352941177,0.2786968954248366,39168.0
aphanotorulus_emarginatus19719,hypostomus_cf_gymnorhynchus80910,hypostomus_sp55539,hypostomus_strigaticeps61230,0.13915501053841733,0.13311937152711248,0.7277256179344702,41752.0
baryancistrus_beggini39227,hypostomus_cf_gymnorhynchus80910,hypostomus_sp55539,hypostomus_strigaticeps61230,0.1437017231134878,0.13360071301247772,0.7226975638740345,33660.0
hemiancistrus_cerrado66643,hypostomus_cf_gymnorhynchus80910,hypostomus_sp55539,hypostomus_strigaticeps61230,0.13650321466270032,0.14158909893484312,0.7219076864024566,41684.0
hemiancistrus_fuliginosus61299,hypostomus_cf_gymnorhynchus80910,hypostomus_sp55539,hypostomus_strigaticeps61230,0.13385402007693029,0.13434656159114364,0.7317994183319261,42636.0
hemiancistrus_punctulatus60931,hypostomus_cf_gymnorhynchus80910,hypostomus_sp55539,hypostomus_strigaticeps61230,0.13121546961325967,0.1256364424222728,0.7431480879644675,36924.0
hypancistrus_sp61759,hypostomus_cf_gymnorhynchus80910,hypostomus_sp55539,hypostomus_strigaticeps61230,0.13950643548558664,0.13924050632911392,0.7212530581852994,37604.0
aphanotorulus_emarginatus19719,hypostomus_cfhemicochliodon64160,hypostomus_sp55539,hypostomus_strigaticeps61230,0.3977569588325376,0.28407350689127103,0.3181695342761913,44404.0
baryancistrus_beggini39227,hypostomus_cfhemicochliodon64160,hypostomus_sp55539,hypostomus_strigaticeps61230,0.40823970037453183,0.2802654769773078,0.31149482264816036,36312.0
hemiancistrus_cerrado66643,hypostomus_cfhemicochliodon64160,hypostomus_sp55539,hypostomus_strigaticeps61230,0.30641836173721826,0.35814091991936964,0.33544071834341216,43656.0
hemiancistrus_fuliginosus61299,hypostomus_cfhemicochliodon64160,hypostomus_sp55539,hypostomus_strigaticeps61230,0.3629679144385027,0.28444741532976825,0.35258467023172907,44880.0
hemiancistrus_punctulatus60931,hypostomus_cfhemicochliodon64160,hypostomus_sp55539,hypostomus_strigaticeps61230,0.36233947804473904,0.28277754763877383,0.35488297431648713,38624.0
hypancistrus_sp61759,hypostomus_cfhemicochliodon64160,hypostomus_sp55539,hypostomus_strigaticeps61230,0.400856356407381,0.28201141808543173,0.3171322255071873,39236.0
hypostomus_cf_gymnorhynchus80910,hypostomus_cfhemicochliodon64160,hypostomus_sp55539,hypostomus_strigaticeps61230,0.1310111635895234,0.7282632030914555,0.14072563331902105,37264.0
aphanotorulus_emarginatus19719,hypostomus_faveolus27640,hypostomus_sp55539,hypostomus_strigaticeps61230,0.3933494293239684,0.2818481123792801,0.32480245829675153,45560.0
baryancistrus_beggini39227,hypostomus_faveolus27640,hypostomus_sp55539,hypostomus_strigaticeps61230,0.4096295505498025,0.27831749759795027,0.31205295185224724,37468.0
hemiancistrus_cerrado66643,hypostomus_faveolus27640,hypostomus_sp55539,hypostomus_strigaticeps61230,0.3502874834144184,0.32881468376824413,0.32089783281733747,45220.0
hemiancistrus_fuliginosus61299,hypostomus_faveolus27640,hypostomus_sp55539,hypostomus_strigaticeps61230,0.3555834705016027,0.27536169106817987,0.36905483843021747,46172.0
hemiancistrus_punctulatus60931,hypostomus_faveolus27640,hypostomus_sp55539,hypostomus_strigaticeps61230,0.36153422186591844,0.27635534622707686,0.3621104319070047,39916.0
hypancistrus_sp61759,hypostomus_faveolus27640,hypostomus_sp55539,hypostomus_strigaticeps61230,0.40163453068415383,0.2818097288832338,0.3165557404326123,40868.0
hypostomus_cf_gymnorhynchus80910,hypostomus_faveolus27640,hypostomus_sp55539,hypostomus_strigaticeps61230,0.14812221184770205,0.7124183006535948,0.13945948749870318,38556.0
hypostomus_cfhemicochliodon64160,hypostomus_faveolus27640,hypostomus_sp55539,hypostomus_strigaticeps61230,0.5329236172080772,0.2255633596722271,0.24151302311969564,41004.0
aphanotorulus_emarginatus19719,hypostomus_melanephelis54012,hypostomus_sp55539,hypostomus_strigaticeps61230,0.29148916885706516,0.35044865403788633,0.3580621771050485,44132.0
baryancistrus_beggini39227,hypostomus_melanephelis54012,hypostomus_sp55539,hypostomus_strigaticeps61230,0.2963779439669606,0.3557874762808349,0.3478345797522045,35836.0
hemiancistrus_cerrado66643,hypostomus_melanephelis54012,hypostomus_sp55539,hypostomus_strigaticeps61230,0.3008312020460358,0.36374223602484473,0.33542656192911946,43792.0
