"","aphanotorulus_emarginatus19719","hemiancistrus_cerrado66643","hemiancistrus_fuliginosus61299","hypancistrus_sp61759","hypostomus_cf_gymnorhynchus80910","hypostomus_cfhemicochliodon64160","hypostomus_faveolus27640","hypostomus_melanephelis54012","hypostomus_sp50059","hypostomus_sp55539","hypostomus_sp76321","hypostomus_strigaticeps61230","panaqolus_gnomus57729","panaqolus_sp57507","panaqolus_sp61753","peckoltia_braueri69540","peckoltia_compta61756","peckoltia_snethlageae57059","pterygoplichthys_anisitsi26686","scobinancistrus_aureatus61467","spectracanthicus_immaculatus43225","12|34","13|24","14|23","p_T3",""
"1219",0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,276,351,217,0.00780155019293348,1.08992090526523e-07
"1220",0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,288,356,214,0.000935453833024297,2.19091027376039e-08
"1221",0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,286,353,214,0.00125519826654753,4.15939684975857e-08
"1222",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,282,355,210,0.00114575483821419,8.21360890591715e-09
"1223",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,296,358,211,0.000153691344306403,6.26042764017612e-09
"1224",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,250,301,186,0.00211933748666507,1.34973295095938e-06
"1225",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,201,269,162,0.0404604106095899,9.01411654475609e-07
"1226",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,227,293,176,0.0109561367732147,3.61900490249099e-07
"1227",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,262,325,197,0.00236868441894669,1.55791868316996e-07
"1228",0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,238,348,263,0.263922708460614,7.89629727467165e-06
"1229",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,214,295,229,0.475887586726214,0.000526752116209259
"1230",0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,213,508,210,0.884027486020573,9.71389946177165e-42
"1231",0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,220,513,214,0.773336172170293,6.4105325604997e-41
"1232",0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,217,505,216,0.96167083833579,2.90454586384659e-39
"1233",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,219,499,215,0.847736327879698,9.49385843798964e-38
"1234",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,223,517,210,0.532110815690097,4.58256147714504e-42
"1235",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,197,437,174,0.232288174880858,6.15314543124604e-35
"1236",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,150,360,161,0.532747227866937,7.47733090500136e-28
"1237",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,182,407,172,0.595052003324173,5.85786799854625e-31
"1238",0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,212,450,191,0.295411782835973,2.46151472697378e-32
"1239",0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,466,149,118,0.0575233934916262,1.17380168935207e-66
"1240",0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,187.333333333333,470.333333333333,252.333333333333,0.0018988037320286,3.47037076636703e-32
"1241",0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,193.666666666667,471.666666666667,256.666666666667,0.0029430273461546,9.4773187150787e-31
"1242",0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,187.333333333333,472.333333333333,260.333333333333,0.000544341976352095,9.17441496599502e-32
"1243",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,193.333333333333,468.333333333333,253.333333333333,0.00446546655144944,1.6915414630243e-30
"1244",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,195.666666666667,476.666666666667,255.666666666667,0.00467763799324738,1.7889815715674e-31
"1245",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,158.333333333333,394.333333333333,225.333333333333,0.000605017205155666,1.69880141886251e-25
"1246",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,144,318,197,0.00402825041539526,1.87842910103039e-16
"1247",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,149.333333333333,399.333333333333,214.333333333333,0.000631601197907315,1.8619524212928e-29
"1248",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,176,421,236,0.00306389231242133,3.10719074481888e-26
"1249",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,158,415,216,0.00265429530048582,9.93921151128167e-31
"1250",0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,164,420,221,0.00361036840697368,5.79535013647851e-30
"1251",0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,160,415,220,0.00203970620782581,7.40444941420406e-30
"1252",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,162,416,217,0.00465250615277188,5.43384577679075e-30
"1253",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,164,423,219,0.00487414223948935,7.95409006465957e-31
"1254",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,136,349,180,0.013166924489921,1.68627518121796e-25
"1255",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,114,282,155,0.0122556690280084,7.21366411307939e-19
"1256",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,136,368,187,0.0044597710145916,9.40234394233239e-29
"1257",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,150,378,201,0.00639118595417484,2.56327693310946e-26
"1258",0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,972.666666666667,18.6666666666667,24.6666666666667,0.361278452850132,0
"1259",0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,970.333333333333,15.3333333333333,24.3333333333333,0.151218760010217,0
"1260",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,951.333333333333,30.3333333333333,25.3333333333333,0.502473832180294,0
"1261",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,969.666666666667,23.6666666666667,29.6666666666667,0.410818382628819,0
"1262",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,799.333333333333,34.3333333333333,25.3333333333333,0.243062921566276,3.97378411337886e-300
"1263",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,449,128,148,0.228439582134641,7.61752505593143e-59
"1264",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,739,36,47,0.226590931792749,8.16454262069545e-258
"1265",0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,710,95,107,0.398353381950851,2.16274283988493e-177
"1266",0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,980.666666666667,19.6666666666667,21.6666666666667,0.755689438641563,0
"1267",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,959.666666666667,29.6666666666667,27.6666666666667,0.791655038159387,0
"1268",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,984.333333333333,24.3333333333333,25.3333333333333,0.887159053435892,0
"1269",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,805.333333333333,38.3333333333333,27.3333333333333,0.173625256446486,2.52681425000732e-298
"1270",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,452.333333333333,134.333333333333,145.333333333333,0.510633090978306,1.01590758786147e-58
"1271",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,758.333333333333,39.3333333333333,44.3333333333333,0.584520759396066,1.57936227139226e-265
"1272",0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,724,97,107,0.483752233756608,8.07526665159991e-182
"1273",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,959,28,22,0.395574394698995,0
"1274",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,976.666666666667,25.6666666666667,23.6666666666667,0.775807776070673,0
"1275",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,805.333333333333,37.3333333333333,25.3333333333333,0.1283679428816,1.60220440281478e-300
"1276",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,452,135,143,0.631340288671529,4.86787488341883e-59
"1277",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,740,43,47,0.67323927712141,1.78914771728124e-253
"1278",0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,725,93,104,0.433086230357039,1.18813561792383e-185
"1279",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,982,22,22,1,0
"1280",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,805.666666666667,32.6666666666667,28.6666666666667,0.609396412734203,1.35238957523866e-301
"1281",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,456,124,146,0.18036835304618,1.39169676857581e-62
"1282",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,740,39,47,0.387980130848635,3.5155054826273e-256
"1283",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,716,92,106,0.319564216601283,1.10331312720936e-181
"1284",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,818.333333333333,34.3333333333333,25.3333333333333,0.243062921566276,2.72842829269982e-308
"1285",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,458,132,152,0.235119220574376,2.39022716890369e-59
"1286",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,757,39,45,0.512511201364041,9.73198858728916e-265
"1287",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,734,90,108,0.200513567994108,9.80608564111384e-189
"1288",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,388,109,130,0.17406570631249,6.85283687724001e-51
"1289",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,613,37,52,0.110980558824601,8.94771832112665e-201
"1290",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,612,85,92,0.59873477926848,1.35325979186308e-151
"1291",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,358,109,103,0.680259381285538,3.93053213438398e-49
"1292",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,402,133,136,0.85486461581472,4.80776637277457e-47
"1293",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,579.333333333333,86.3333333333333,91.3333333333333,0.707554857133767,9.15120340072669e-139
"1294",0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.333333333333,313.333333333333,188.333333333333,1,1.46363547742901e-10
"1295",0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,285,236,0.00303812650612802,2.68498995154075e-06
"1296",0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238,215,238,0.15665606806356,0.465074736091858
"1297",0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,187,308,167,0.287658189820898,3.5074461687779e-12
"1298",0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,542.333333333333,84.3333333333333,88.3333333333333,0.760806873754572,4.91328702925161e-127
"1299",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,202,238,242,0.0420750496204717,0.118256727541034
"1300",0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,189,195,198,0.664370339344837,0.897405530477724
"1301",0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,704,27,0.789246145288026,7.30921930402332e-262
"1302",0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25,713,27,0.781485030775656,1.14561564909673e-268
"1303",0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,712,22,0.395574394698995,9.78305956173998e-270
"1304",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,705,26,0.777268484118955,1.03389177126811e-266
"1305",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,723,29,0.197267688630539,3.10954279116384e-275
"1306",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,618,22,0.474666004196537,4.33679287814503e-230
"1307",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80,396,90,0.442970686787518,5.34528107717338e-75
"1308",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,562,26,0.592822628845098,3.98569016483312e-201
"1309",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,566,70,0.666918732999315,1.07741700870363e-154
"1310",0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,151,193,0.0233707992347549,7.75040272291491e-27
"1311",0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,190,198,327,0.684630290797619,1.68445659449299e-11
"1312",0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,462,125,101,0.110050881387081,6.94063360213538e-78
"1313",0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,200,201,343,0.96017207213632,1.40027168319465e-12
"1314",0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,183,208,327,0.205965424111222,1.80699857083703e-11
"1315",0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170,172,258,0.913878161626716,3.30524485887339e-06
"1316",0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,737,23,0.404857215091817,5.34410346519926e-279
"1317",0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30,747,21,0.206387433780726,4.59235045277719e-284
"1318",0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,747,22,0.563476660662698,2.72777849460788e-286
"1319",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,740,22,0.563476660662698,2.82264019940369e-283
"1320",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,755,24,0.884023623955369,1.73572050557453e-290
"1321",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,647,29,0.404857215091817,2.40592163937717e-240
"1322",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,109,374,92,0.230214682287419,2.18043459776294e-57
"1323",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,567,39,0.178007954282787,9.32357123216009e-196
"1324",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,567,80,0.463786134648622,6.98522337165768e-147
"1325",0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,179,224,314,0.0248354169227437,2.59449361788372e-09
"1326",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,348.333333333333,193.333333333333,147.333333333333,0.0125577282718989,1.06765277401367e-21
"1327",0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,192,247,312,0.00856889057536849,5.49578336325451e-07
"1328",0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,179,245,309,0.00131735650586391,3.08751203741822e-08
"1329",0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165,202,264,0.0532077544817959,6.81088216532139e-06
"1330",0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29.3333333333333,742.333333333333,28.3333333333333,0.89523053593443,4.31596422894456e-277
"1331",0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26,756,27,0.890742579694911,2.06676954443867e-286
"1332",0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,748,29,0.404857215091817,9.92856951030676e-284
"1333",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.3333333333333,746.333333333333,21.3333333333333,0.557943063402485,5.19513414369837e-287
"1334",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,764,24,1,1.31415752386546e-293
"1335",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,644,25,1,1.6740318508631e-240
"1336",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,92,382,101,0.517016214251301,2.45387171728822e-62
"1337",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,586,35,0.248319564133946,6.71065291870743e-208
"1338",0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,585,75,0.677945313483644,5.34997814994695e-157
"1339",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,188,324,170,0.341335317409108,2.86177072762258e-14
"1340",0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,242,247,254,0.74556931804039,0.863550796186274
"1341",0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,246,240,229,0.483492016364163,0.732063432841434
"1342",0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,225.333333333333,195.333333333333,182.333333333333,0.488899319125963,0.0889599667223803
"1343",0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,30,733,23,0.335581465218442,1.5306605998285e-276
"1344",0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,24,746,26,0.777268484118955,2.37219254395448e-284
"1345",0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,27,740,24,0.674335478089453,5.04971338034403e-281
"1346",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21,736,27,0.385854674928409,1.46188610956277e-281
"1347",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,23,753,23,1,2.20555371504221e-290
"1348",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,650,21,0.762984991483876,1.58017901687435e-247
"1349",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,65.3333333333333,417.333333333333,79.3333333333333,0.24406403854198,8.0896994889315e-93
"1350",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27,581,26,0.890742579694911,2.39989041525795e-211
"1351",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,58,578,77,0.101425850837249,1.24486137203621e-159
"1352",0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,204,175,336,0.136129576910359,3.80718702428948e-14
"1353",0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,176,190,311,0.46424120546516,2.48535459483229e-11
"1354",0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,166,157,257,0.616507745767247,1.33480512328678e-07
"1355",0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27,692,30,0.691034526362213,5.43445065115092e-256
"1356",0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,28,701,31,0.696055251693501,2.12225734642989e-258
"1357",0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28.3333333333333,699.333333333333,28.3333333333333,1,2.25389713646324e-259
"1358",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,25.3333333333333,697.333333333333,25.3333333333333,1,6.41060931748038e-263
"1359",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,29.3333333333333,710.333333333333,27.3333333333333,0.790460976483609,4.30051910225834e-264
"1360",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29.3333333333333,610.333333333333,29.3333333333333,1,7.33923533193428e-220
"1361",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,88,364,100,0.381308693258292,3.62939449448924e-58
"1362",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24,544,43,0.0194264609655807,3.69512312636234e-186
"1363",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75,539,82,0.576330007585098,4.51203559303006e-133
"1364",0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,215,276,257,0.0447509725502976,0.0200855623974282
"1365",0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,198,229,215,0.314608391093707,0.324273421905393
"1366",0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,28,766,29,0.894623122340025,9.59414673903171e-288
"1367",0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,31,777,30,0.898117517916209,1.57687508960281e-289
"1368",0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,27,772,29,0.789246145288026,4.60388145574081e-291
"1369",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23,766,33,0.180277762452159,1.59891344316662e-288
"1370",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21,786,32,0.129398654605869,2.29722812776397e-299
"1371",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,29,668,29,1,5.51641365427828e-245
"1372",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,68,419,100,0.0132707878838879,2.52139901033123e-84
"1373",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,36,598,32,0.62752647116042,3.66218404528095e-208
"1374",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70,613,73,0.801905491802191,3.55314489396458e-169
"1375",0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,418.666666666667,120.666666666667,89.6666666666667,0.0322410700081846,4.39696766713649e-69
"1376",0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,36,733,25,0.15787067873713,1.04006678981769e-270
"1377",0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,29.3333333333333,746.333333333333,27.3333333333333,0.790460976483609,1.52195488232825e-279
"1378",0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,32,746,24,0.284224120340579,6.46220555518819e-280
"1379",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,27,734,32,0.514830167372391,1.49595826908409e-272
"1380",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,26.3333333333333,754.333333333333,28.3333333333333,0.786751712163238,1.85700032021686e-284
"1381",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,26,643,24,0.777268484118955,4.47815081791793e-240
"1382",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,80,398,91,0.400078229250229,2.47573111676674e-75
"1383",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,34.3333333333333,590.333333333333,33.3333333333333,0.903240882800116,3.94279298861938e-205
"1384",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,69,592,68,0.931914658728617,5.44073465573609e-164
"1385",0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,31,631,22,0.215253382684926,8.78793096762442e-233
"1386",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,25,646,24,0.886399089857879,4.26947891200499e-242
"1387",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,26,638,23,0.66813757102418,1.15244951155539e-238
"1388",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25,641,20,0.455591163430641,6.41783855693789e-243
"1389",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,26,650,21,0.465380650285255,2.65256887778891e-245
"1390",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27,536,24,0.674335478089453,1.51840782223655e-193
"1391",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,58,332,76,0.119394905922748,2.12066987476378e-66
"1392",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29,529,34,0.52851651234693,2.59589894493193e-182
"1393",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,65,507,60,0.654677772776499,1.6403786143006e-136
"1394",0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,498,191,199,0.685396690382305,1.18977191081076e-45
"1395",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,574.333333333333,156.333333333333,151.333333333333,0.775596636050489,8.41281179154616e-88
"1396",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,365.333333333333,263.333333333333,248.333333333333,0.507217437685463,9.52371975186213e-07
"1397",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,369,279,247,0.162802097948618,1.49663619796391e-06
"1398",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,277,242,249,0.723567036680804,0.261886585162566
"1399",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,41,35,554,0.491071576842442,2.72980052694937e-184
"1400",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,191,177,344,0.465458332958238,1.9735710825098e-16
"1401",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,66,48,688,0.0911446321902994,1.81355284189148e-216
"1402",0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,490.666666666667,217.666666666667,183.666666666667,0.0894712990638754,4.28058465036453e-42
"1403",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,346,276,262,0.545925763286138,0.00103505246014299
